BLOCK_ID,BLOCK_TIMESTAMP,TX_ID,TX_SUCCEEDED,TX_CALLER_ADDRESS,ACTION,DELEGATOR_ADDRESS,VALIDATOR_ADDRESS,AMOUNT,CURRENCY,REDELEGATE_SOURCE_VALIDATOR_ADDRESS,COMPLETION_TIME,_MSG_GROUP
5343720,12/25/2022,F4E5428C06B39E5309F76363EB44BAF1F393DBFFDB782196307B57B2BE3EFA1A,TRUE,axelar19lywlwj2zk8d7f5zhmykk7rfezqz0hwme775fq,delegate,axelar19lywlwj2zk8d7f5zhmykk7rfezqz0hwme775fq,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1200000,uaxl,null,null,0
5344741,12/25/2022,D617ED6F678F79FAE94F70615B019BF9EDE19A103F299B1E94E803CF538226C5,TRUE,axelar1kmpv04ccps6vawesr4cxkvhtu29suwhnlw4p3m,delegate,axelar1kmpv04ccps6vawesr4cxkvhtu29suwhnlw4p3m,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,25000000,uaxl,null,null,0
5345864,12/25/2022,2FB9D84C7495396663F75E7917B7075C5442DF42B0DA0F3C037EF56A228066EA,TRUE,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,delegate,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,68502,uaxl,null,null,0
5347903,12/25/2022,33B15D20C77958D752FB984B3FE77A88EAB6F9A23C8E2F2C2599338237A8FC04,TRUE,axelar1cdf2dy9p9ny3cuqcesteu7sdu9q0suwr62c8x9,undelegate,axelar1cdf2dy9p9ny3cuqcesteu7sdu9q0suwr62c8x9,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,800000,uaxl,null,59:37.0,0
5348433,12/25/2022,7E8BF92063B88059DED0A7AB5041CCAB6ED234648AC7FCEE4900429571D85FE5,TRUE,axelar1q8l0d9rk9fwe2ul822adpmk0h94gfz2kc2ltjx,delegate,axelar1q8l0d9rk9fwe2ul822adpmk0h94gfz2kc2ltjx,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,500000,uaxl,null,null,0
5355142,12/26/2022,E89606E98D57C1B9EE5510ED902B0F54ACCFB5D329668BA12D088551AA2AD263,TRUE,axelar1cz27ytfph78v6stfmezy0lt8yvuw4taggsussm,delegate,axelar1cz27ytfph78v6stfmezy0lt8yvuw4taggsussm,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,500000,uaxl,null,null,0
5355688,12/26/2022,117D0E4E6F0A1C00EAA46E74537C3EDD885A6C3D5841CCE08D7061C878D5CBCF,TRUE,axelar15m5696hexvtjtg7us4xy05lqa82p7tqg7fe9w9,delegate,axelar15m5696hexvtjtg7us4xy05lqa82p7tqg7fe9w9,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,9000000,uaxl,null,null,0
5356746,12/26/2022,77F9E804E037CFD924AF240075F6812ABD5D496E269D113125DF499AFE2DED33,TRUE,axelar15sj9rxtxax8t2fez503zujs74yz6pv7v36kyj0,undelegate,axelar15sj9rxtxax8t2fez503zujs74yz6pv7v36kyj0,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1000000000,uaxl,null,29:13.0,0
5358808,12/26/2022,946815FB7E9E2D62C953FAE821DFB406B1F3AF470F1E7F5E3BC0944A462DD44D,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,87500000,uaxl,null,null,0
5358911,12/26/2022,C2516AC977581B88E1E1575E68B28995C1D15D3FC42FB234BC922704C1D37315,TRUE,axelar1paq4r5kp8c9kpyf6w8tchj0h0adcmu0d8kuttd,delegate,axelar1paq4r5kp8c9kpyf6w8tchj0h0adcmu0d8kuttd,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,54000000,uaxl,null,null,0
5360297,12/26/2022,D40023787D7F52026C8BA6C3D17B6FE71181842D85DB2ECDEB8F124B336D11D7,TRUE,axelar1arry7ksqahclll295lpw7jvtyj74af4pxgksgg,delegate,axelar1arry7ksqahclll295lpw7jvtyj74af4pxgksgg,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,720000,uaxl,null,null,0
5360354,12/26/2022,E1133E27DBB6ED39E0E7215F264F59EC294711B428DE5443C9BA64D0F7FE8BE2,TRUE,axelar14frs4mpggrww86h2n0ykqjstwypcllsz077e50,undelegate,axelar14frs4mpggrww86h2n0ykqjstwypcllsz077e50,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2.12E+12,uaxl,null,48:32.0,4
5369046,12/27/2022,0896F23466613ABCA640DB7C34EB2AE3DD77117DCA493E76EC38012EA6FB3B92,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1846172,uaxl,null,null,0
5369097,12/27/2022,8B09516552BD97F8F5978D6203A27E186D084ECACEF49187DBEFD8AE34BF9A6B,TRUE,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,delegate,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2462328,uaxl,null,null,0
5371295,12/27/2022,3000CB04ADA6D611E458F508DC64E2FDA8887A55B7AEDC50964B884D2B189B2D,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,353787,uaxl,null,null,0
5373970,12/27/2022,F4CB77549FE15BDE526D4EB1D48DA99FF692165EA511440DBB3BC1604BCFE769,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,33083,uaxl,null,null,0
5375769,12/27/2022,34DAF19EF08C2EB7F8D109288ADEB1B0CC429E62922CBB0DF26E563C43161CBA,TRUE,axelar192dwr7mlg29pyvfsa90n5p8kznpr0gdshwgaw0,delegate,axelar192dwr7mlg29pyvfsa90n5p8kznpr0gdshwgaw0,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,50000000,uaxl,null,null,0
5376825,12/27/2022,5000E3FFBC916E71DA500DDE09023D3251C8B8790E7A7671CE49F842764362DC,TRUE,axelar1l5zqnjrxm35vvttspdl72jcqw6n54g2tkfyf52,delegate,axelar1l5zqnjrxm35vvttspdl72jcqw6n54g2tkfyf52,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,11162982,uaxl,null,null,0
5378236,12/28/2022,336C2E2916FE63F9AF3FB21A1142B1082193CD13CD595D853C7A95B663BE6AD7,TRUE,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,delegate,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,243889,uaxl,null,null,0
5382395,12/28/2022,D1F23679DCCDEB444304775502248257BEC3FD585E9DF82E007E5760559E8C7D,TRUE,axelar1hk4q9xvhettsp5qvdqx4c4kjjfwd8dw708sz6j,delegate,axelar1hk4q9xvhettsp5qvdqx4c4kjjfwd8dw708sz6j,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,100000000,uaxl,null,null,0
5384756,12/28/2022,22007ED698B312FAB57F70C4CD9E1DFD807C6E3F186F29AAE38E4B230E51BA44,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,544918,uaxl,null,null,0
5394252,12/29/2022,28E438D31084536DB9B1F590918DC9B3FDB62999ACE495EFB3A0A1B2EC4AA8C9,TRUE,axelar1wqadhahhquw0nwqczefa5katv7pc4hg8nj06mz,delegate,axelar1wqadhahhquw0nwqczefa5katv7pc4hg8nj06mz,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2500000,uaxl,null,null,0
5404775,12/30/2022,4BAC9F33FABD4F4D2B75FBDFA1F23B586FC9E4C150E085A5CB1891BF3938EEA5,TRUE,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,delegate,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,800000,uaxl,null,null,0
5410990,12/30/2022,B47763E6F623D5F88AD8E7A22CADB97EB05B5DF6B0FC4F39C3246BF12E7071B2,TRUE,axelar1qzhcszhxz4en4lz7qc2y39pcxguhch6uauzayx,delegate,axelar1qzhcszhxz4en4lz7qc2y39pcxguhch6uauzayx,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,11336836,uaxl,null,null,0
5411357,12/30/2022,6C256131306460D6C27C14A25B037B338D31E070CB5256CE4A0D4B51F0ECDF56,TRUE,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,delegate,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1246187,uaxl,null,null,0
5415352,12/30/2022,EDE0E3A560516775A51AE428EB18BB2FF9195DD5E0E558D8B0A0036D3FC3A819,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,72108,uaxl,null,null,0
5425095,12/31/2022,9B74249256A2C98FBDBC6922257C3F1DD1FF7DC1B9D6B5E3215824BC69CCEB82,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,210259,uaxl,null,null,0
5430015,12/31/2022,562AD93875CA99CB03A2007C12E197AE21531EF22F60057A233FB9D03982D86A,TRUE,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,delegate,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,11169,uaxl,null,null,0
5432079,1/1/2023,AB4A032186E6AFD34DC8E2C19E2217D7EF01998F682DA31468128F9F80D16E77,TRUE,axelar19lywlwj2zk8d7f5zhmykk7rfezqz0hwme775fq,delegate,axelar19lywlwj2zk8d7f5zhmykk7rfezqz0hwme775fq,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1300000,uaxl,null,null,0
5434754,1/1/2023,9114DAEE9C1B1CC8AEB5D2FE53BB0E4AA11E264EA7AB30C0128BA62CB755B24A,TRUE,axelar1g5tn2xq4m0ch0c7nxdr4usf08aqfnu2u0ngj5z,delegate,axelar1g5tn2xq4m0ch0c7nxdr4usf08aqfnu2u0ngj5z,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,39000000,uaxl,null,null,0
5444716,1/1/2023,4D187676C8497291203DDE43E3A3F3C0A1196743A4DAD1A006EA0B3CF5FCE2E3,TRUE,axelar1e7ekflqxr978uqefnguh7ayd0c23mgxsetg20g,undelegate,axelar1e7ekflqxr978uqefnguh7ayd0c23mgxsetg20g,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,20000000,uaxl,null,29:21.0,0
5451801,1/2/2023,49D9A53258611C1A1D5B3A4394067B0BAE06361055EBB7C778EF5ADDBD696EC2,TRUE,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,delegate,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1140582,uaxl,null,null,0
5451890,1/2/2023,B36500DC216427CF7BA7253721376CBDC26583C4FB3992E12203D2952352523B,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2824002,uaxl,null,null,0
5452307,1/2/2023,F2534226B2F4E6868BAB44735BDA12EB8BDEC72CB8BF512D215D3AAB42E349CB,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,104415,uaxl,null,null,0
5453951,1/2/2023,6EE6947F6E53E289B389D73D9E44DAFA22EB4637558755DA6B4B0ACFB5C3133F,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,65880,uaxl,null,null,0
5465151,1/3/2023,E2311A8BF1DDBDCE18A4B7C9B498C56488E03B161464A53231519649B51C6FC3,TRUE,axelar10lhqnzq6nhemqa0y5hrj8vvgwhpyz7yyfc52s6,delegate,axelar10lhqnzq6nhemqa0y5hrj8vvgwhpyz7yyfc52s6,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,27000000,uaxl,null,null,0
5468981,1/3/2023,4F9C1ADFD596B6572F88D5320C4213FF006A90B6F5821267578D76743D8C58DE,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,28874,uaxl,null,null,0
5476973,1/4/2023,87A5357DA802224D6AF5535D132C668755D7BD88EC074B16D03EDF36C53FD843,TRUE,axelar1ez4duq7700ncrn9fjspl055tkvvtg47kfdmtw6,undelegate,axelar1ez4duq7700ncrn9fjspl055tkvvtg47kfdmtw6,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,70056950000,uaxl,null,27:00.0,0
5478935,1/4/2023,7575E855B532295FE3F09A1D7DCA90B73A509EB3829725D38C1989B84A2684BD,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1294147,uaxl,null,null,0
5479263,1/4/2023,3F8611A3AF5A80288A5511739C79368C5E601F421EC823B03A3861495AC617E9,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,120985,uaxl,null,null,0
5484709,1/4/2023,E4407EBB51E386D1605AD89E8076C6F04F174CCFEA181A4514FB14E8E13FD181,TRUE,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,delegate,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,432085,uaxl,null,null,0
5493227,1/5/2023,7421627C39D266C84283E5EC505C4F4974AF6DE150F2FDF5F524E62145A11F54,TRUE,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,delegate,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,24603,uaxl,null,null,0
5494287,1/5/2023,349E880748F323F1FEC52DB5462B019C0C668D878B8CB87AF8DCA1A80558CD81,TRUE,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,delegate,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1256803,uaxl,null,null,0
5495088,1/5/2023,029E773220227CC997E457B57C1ED1B032427C11F314AB4763FD83AC4B7454D1,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,43225,uaxl,null,null,0
5496671,1/5/2023,39AD6957B986E51F67601A5738114E5A9BAAB9BA33912FE4EAEF944055C0861F,TRUE,axelar1u80sn43z9a039xlk3a6uf006zvxktuc69hrg05,delegate,axelar1u80sn43z9a039xlk3a6uf006zvxktuc69hrg05,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,31800000,uaxl,null,null,0
5496671,1/5/2023,D8644BDA7098A9162A97B09843D5B7D2318F85B654AF437091366A5E7B65EF30,TRUE,axelar1vtselxrt8pvcfltnk9vn8v4rtny2h4dpr6y8uj,delegate,axelar1vtselxrt8pvcfltnk9vn8v4rtny2h4dpr6y8uj,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,32800000,uaxl,null,null,0
5496671,1/5/2023,7CA089B11EB9B944867ECD7BF7FFE9473BD83B4CCC6C129E0CD2ED0340718BD3,TRUE,axelar1fjkv7jqqdjxszw9e86h6ydthzyjpkk3w5290w5,delegate,axelar1fjkv7jqqdjxszw9e86h6ydthzyjpkk3w5290w5,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,32800000,uaxl,null,null,0
5496671,1/5/2023,8A31B72701E8B68E73B9F5756B9F325473CB7ED84E22417F2CBD29A22CF0A572,TRUE,axelar1pw62wmlxr5l0a4uref3n4hy5zsa8g20es5f9zw,delegate,axelar1pw62wmlxr5l0a4uref3n4hy5zsa8g20es5f9zw,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,33800000,uaxl,null,null,0
5496869,1/5/2023,809995F8B92A6FE07EAF5D1BE172B4CB65CEDF9A1EAE2598CC3E7A9B57C0A0A3,TRUE,axelar1znmkyj0dtjs8h4m2c49x3e2unm9hrsx0lmc8qn,delegate,axelar1znmkyj0dtjs8h4m2c49x3e2unm9hrsx0lmc8qn,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,30800000,uaxl,null,null,0
5496869,1/5/2023,2E4A60AA76DBEE5E07EE07C01B9248CD699246B90984D0D953E1C30B22A235C5,TRUE,axelar1n628jhe5f54k24ax7rpgr83z7f24jwlsfhpzre,delegate,axelar1n628jhe5f54k24ax7rpgr83z7f24jwlsfhpzre,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,30800000,uaxl,null,null,0
5496869,1/5/2023,634E7189949C9A499ED1AA57FF5A3395B5DC83D22B72DC21A999577F4CE8D9B4,TRUE,axelar13eush34k5ml8ec4u00vrrrcazcatnukq6uef73,delegate,axelar13eush34k5ml8ec4u00vrrrcazcatnukq6uef73,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,32800000,uaxl,null,null,0
5496869,1/5/2023,289374EFA9D70269DF6F222A33E1852D6A69744D03015D4A94531C24728F80DE,TRUE,axelar1qc37xewz0m367u2ujuej3gamfndjnq9nh6dzws,delegate,axelar1qc37xewz0m367u2ujuej3gamfndjnq9nh6dzws,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,33800000,uaxl,null,null,0
5496869,1/5/2023,1D89504FD5EFE3806784AD1069C04C9B2EDAE3C1C3CCCCCA81DA801E8F01062E,TRUE,axelar16ujj6q7zcut5cuqeyuttpr0sz6xr8pe68g4cht,delegate,axelar16ujj6q7zcut5cuqeyuttpr0sz6xr8pe68g4cht,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,30800000,uaxl,null,null,0
5496869,1/5/2023,8B1E6E3C27B640DC500AB4ACE20E4DF4E88E9002439B8A0D02DDD33F4AD41374,TRUE,axelar1l5gmwztm32rx4qmc2t02hhcg2e7fm4jz3lmfye,delegate,axelar1l5gmwztm32rx4qmc2t02hhcg2e7fm4jz3lmfye,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,31800000,uaxl,null,null,0
5496869,1/5/2023,58B2EA1A0A26440E4BED1E1C5280B72AC624260AE526665220EA9BE798293841,TRUE,axelar1a4zyfzx9yevjycdd8wqkzzwe8shkjzym6yqdlt,delegate,axelar1a4zyfzx9yevjycdd8wqkzzwe8shkjzym6yqdlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,31800000,uaxl,null,null,0
5496869,1/5/2023,A5D0EEF93E24A88DE0604988DAE2C2E712CC5E43C86EE524A5B2559B861FD6B0,TRUE,axelar1zv7w62hrw75devksu7y9yn3arzzas0dwcpnck6,delegate,axelar1zv7w62hrw75devksu7y9yn3arzzas0dwcpnck6,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,31800000,uaxl,null,null,0
5496869,1/5/2023,B62BDACE1207A51F245DFB9AD904DD2028B37963E2D8B33F6705BF2372EBE0B9,TRUE,axelar1pn6ych0cyvpq28aadzluqnm74dz6d2xumdznvk,delegate,axelar1pn6ych0cyvpq28aadzluqnm74dz6d2xumdznvk,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,31800000,uaxl,null,null,0
5496869,1/5/2023,953BA88A77DE3A29D6DE4C594B524768F29D55990321EE8DF073269E2431157C,TRUE,axelar14p6p8pujm5fkeflxvvw0jtrnnepl8fsjwwfwf3,delegate,axelar14p6p8pujm5fkeflxvvw0jtrnnepl8fsjwwfwf3,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,32800000,uaxl,null,null,0
5496869,1/5/2023,B811FA34EB10E0FE492FE5F0593A9C7E8C8B662443DB281BE252570916984FEF,TRUE,axelar162pk7d5jqenndjh7reevrpxdre48nys7rfyfc6,delegate,axelar162pk7d5jqenndjh7reevrpxdre48nys7rfyfc6,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,31800000,uaxl,null,null,0
5499196,1/5/2023,15869A122AA62834A4CED2BB2587F79C24D8B7E725FA0AA57C02B0197D81F73A,TRUE,axelar168xwnx8spxdwla670dz0tjvd67w5s72485jejx,undelegate,axelar168xwnx8spxdwla670dz0tjvd67w5s72485jejx,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,55546936,uaxl,null,47:26.0,0
5505584,1/6/2023,5A637EE62A4988427EA9529EEE5E16B99A192C1E4E3715DB439B5E383C12DA05,TRUE,axelar1cgxrrxl2kjestz5pfhd38pvm99899dgf8lhpqw,delegate,axelar1cgxrrxl2kjestz5pfhd38pvm99899dgf8lhpqw,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,248384754,uaxl,null,null,0
5505738,1/6/2023,AFDA04CC47AD1152ED5AFCB6336998C75EDFF7E64401093CA09D86F62A3E18EA,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1138213,uaxl,null,null,0
5506218,1/6/2023,4DAE31ED251893B56021B024C2C8856B65B139B9E1DEE178548C08FDA1BDFC75,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,111274,uaxl,null,null,0
5522112,1/7/2023,3BEFA06408CD418CCE9D1B5E78801AF02B2C8217899594445CF08966E4FE5932,TRUE,axelar1arry7ksqahclll295lpw7jvtyj74af4pxgksgg,delegate,axelar1arry7ksqahclll295lpw7jvtyj74af4pxgksgg,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,3800000,uaxl,null,null,0
5522841,1/7/2023,BE0BDA3CE06B087D94CE979B9AE1C0A07A1F2258BC9C9904F69438ECDEA918D0,TRUE,axelar1z374kdvdlc7e6hzxl9p9rrglfwqc33x93mlnpd,delegate,axelar1z374kdvdlc7e6hzxl9p9rrglfwqc33x93mlnpd,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,46000000,uaxl,null,null,0
5524154,1/7/2023,9D6EE4491E5AFB3749B053A8AC3A81EF232DA35EB8A8C87EC583BA0C1A2405D6,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,51940,uaxl,null,null,0
5524311,1/7/2023,95DC4752FF035FBD9F1E7816863B4135C0D00342E46E44AE1F348641EDE8956F,TRUE,axelar1qzhcszhxz4en4lz7qc2y39pcxguhch6uauzayx,delegate,axelar1qzhcszhxz4en4lz7qc2y39pcxguhch6uauzayx,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,8375669,uaxl,null,null,0
5532504,1/8/2023,D47CF845EB237EB2007616D9FD5D2E586AFE906C9646E5875EE109B58963E153,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,88023,uaxl,null,null,0
5541257,1/9/2023,8E4FA7B3C5BDCC22EB82718B819EE042A8B15CAB01115FD2472591FF5001BFE7,TRUE,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,delegate,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,55571,uaxl,null,null,0
5541842,1/9/2023,9FE747BB1A573413EDEDDDF2EE605381C3EF1B9788BD467D6326F76BD31D08AB,TRUE,axelar1d43k9dekyrug9ew3pk74ka370vu6k4jyl2te38,delegate,axelar1d43k9dekyrug9ew3pk74ka370vu6k4jyl2te38,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,100000000,uaxl,null,null,0
5547220,1/9/2023,79D163F279C41700AEF8F63DCE08DFDADAE2B99FD0FB81C84B6E16765C80D985,TRUE,axelar1m56cfujc9jmfkfqfs5wwg3mq5spfzjanhdejqv,delegate,axelar1m56cfujc9jmfkfqfs5wwg3mq5spfzjanhdejqv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2255763,uaxl,null,null,0
5549969,1/9/2023,5771223CF4138A5CC0BEA230F716EFEAFCAF0074D34FBE3B516731E2F471FEE8,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,46420,uaxl,null,null,0
